split,img_path,img,text,label,emotion,emotion_score,irony_score,humor_score_v2,tone_v3
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86912.png,img/86912.png,they say a woman's work is never done maybe that's why they get paid less,1.0,disapproval,0.2036356180906295,0.7559818029403687,0.13229681551456451,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52974.png,img/52974.png,which jewish girl is hotter?,1.0,curiosity,0.3760595917701721,0.0911929979920387,0.01595877464860677,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\87203.png,img/87203.png,domestic violence should never be tolerated,0.0,disapproval,0.294524222612381,0.3248579800128937,0.056850146502256386,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\32051.png,img/32051.png,when they know you got a drug problem so they give you a gift card instead of cash but they don't know how the dope game is played!?,0.0,confusion,0.271306574344635,0.7238211631774902,0.12666870355606077,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40896.png,img/40896.png,"prayer is powerful, it matters not when or where",0.0,neutral,0.1035075336694717,0.0740294083952903,0.012955146469175803,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05984.png,img/05984.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everyrody loses his shit,0.0,disappointment,0.0979812741279602,0.5866599082946777,0.1026654839515686,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65328.png,img/65328.png,how to get a black guy to see his baby,0.0,desire,0.133669301867485,0.4840266108512878,0.1448558427393436,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15630.png,img/15630.png,i'll never forget who did this no matter how much facebook defends them,0.0,anger,0.0857971757650375,0.4780869781970978,0.0836652211844921,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\80629.png,img/80629.png,if ignorance is bliss this is the happiest man on the planet,0.0,joy,0.1514921337366104,0.7540529370307922,0.2001307241618633,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73596.png,img/73596.png,you idiot you threw shit at the wrong keeper,0.0,disappointment,0.1270238310098648,0.1296609193086624,0.022690660879015917,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21346.png,img/21346.png,slinkies are a good valentine gift for your girl,0.0,caring,0.1536208987236023,0.3969007730484009,0.1385870397090912,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20835.png,img/20835.png,in my country i am forced to keep my mouth shut here i am free to talk trash about this country in hopes that it can change into a country where i am forced to keep my mouth shut,1.0,desire,0.1242099851369857,0.6541776657104492,0.17037558481097215,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13690.png,img/13690.png,the face he makes when he's about to tell you another war story,0.0,embarrassment,0.1256367415189743,0.8651690483093262,0.15140458345413207,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07983.png,img/07983.png,did we run out of gas ? someone get out and push,0.0,curiosity,0.1460129618644714,0.052641823887825,0.009212319180369374,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15648.png,img/15648.png,"it is no longer pc to call someone a ""tweeker""... they must now be referred to as ""methican american",1.0,disapproval,0.1300221234560012,0.3833106160163879,0.06707935780286788,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34675.png,img/34675.png,normal people after a tragedy me : oh man these memes are going to be fucking great,0.0,surprise,0.1462249457836151,0.983493447303772,0.23791257888078687,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59684.png,img/59684.png,how to keep the thefts out,0.0,realization,0.1083936393260955,0.7412893176078796,0.12972563058137893,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25706.png,img/25706.png,some people have to walk 20 miles a day for fresh water. some kids will never know the struggle,0.0,confusion,0.1234914883971214,0.138896495103836,0.0243068866431713,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03298.png,img/03298.png,thanks for visiting,0.0,gratitude,0.4424549043178558,0.9075421094894408,0.3579245761036872,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\53204.png,img/53204.png,"i'm sorry, i can't help it, i'm just a jackass",0.0,remorse,0.1950590163469314,0.1779239028692245,0.031136683002114283,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62514.png,img/62514.png,idc about who has a problem with me spreading knowledge because i feel the same way about people spreading ignorance,0.0,confusion,0.3679077923297882,0.3160293400287628,0.055305134505033486,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59376.png,img/59376.png,a head diaper is required when you have shit for brains,1.0,realization,0.0965329632163047,0.7406769394874573,0.12961846441030503,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89061.png,img/89061.png,you find it offensive i find it funny.. that's why i'm happier than you,0.0,amusement,0.3610035479068756,0.573552668094635,0.26282331347465515,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73045.png,img/73045.png,where's jaws when you need him ?,0.0,confusion,0.1626972109079361,0.1265879720449447,0.022152895107865323,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\43675.png,img/43675.png,when your pesky cat wants to be extra warm despite telling them no,0.0,desire,0.3448455035686493,0.7127283811569214,0.27990794330835345,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\18203.png,img/18203.png,"dont you care about my future? stop the ""refugee"" invasion",1.0,confusion,0.1027794405817985,0.342988908290863,0.060023058950901015,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\26034.png,img/26034.png,"i'm not only smart, i'm street-smart. oh sure, you're street smart sesame street smart",0.0,realization,0.1297451704740524,0.276783674955368,0.04843714311718939,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67984.png,img/67984.png,i'm not sexist sexism is wrong and being wrong is for women,1.0,realization,0.1722796559333801,0.5508596897125244,0.09640044569969176,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62408.png,img/62408.png,unless you want to be a stamp collector then there's no reason to be mad with this,0.0,neutral,0.1875472664833068,0.1027665436267852,0.017984145134687407,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\30958.png,img/30958.png,chocolate melts at 86*f,0.0,approval,0.0788744017481803,0.3264240324497223,0.09261768646538254,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35218.png,img/35218.png,i can't wait to name you some dumb shit nobody can pronounce,0.0,excitement,0.2774170339107513,0.4360814690589905,0.2011519223451614,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\96840.png,img/96840.png,what would i do if she was pregnant,1.0,curiosity,0.1794245690107345,0.0273185353726148,0.00478074369020759,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83510.png,img/83510.png,the look you give when you gonna start trouble,0.0,embarrassment,0.1203562319278717,0.4403547644615173,0.07706208378076553,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67109.png,img/67109.png,"#lagostoibadan men are scum, men are scum but you still go 154km for cum",1.0,disapproval,0.1325709223747253,0.3816628456115722,0.06679099798202513,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\29813.png,img/29813.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,1.0,embarrassment,0.0874445587396621,0.7039754390716553,0.12319570183753967,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68715.png,img/68715.png,joke time ... 3 bomb technicians walk into a bar,0.0,amusement,0.4958175420761108,0.892855703830719,0.3793676421046257,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92478.png,img/92478.png,this is what happens when you actually go fuck yourself,0.0,embarrassment,0.1593413203954696,0.6346756815910339,0.11106824427843093,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\91423.png,img/91423.png,"jesus, how come no one likes me? because you're black. now, go away, little niglet",1.0,disapproval,0.1863859444856643,0.1216133460402488,0.02128233555704354,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13068.png,img/13068.png,"some noise"" and she start screaming when you at a concert with ya girl and the dj says ""all my single ladies make",0.0,annoyance,0.1876456290483474,0.8569570779800415,0.14996748864650725,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69542.png,img/69542.png,stop testing the new me like the old me ain't still in me,0.0,disapproval,0.1152631565928459,0.1610312312841415,0.02818046547472476,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\19247.png,img/19247.png,i only wear silk panties cotton ones remind me of slavery,0.0,disapproval,0.1375858783721923,0.3372174501419067,0.059013053774833665,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03187.png,img/03187.png,every dad: *shaves beard* his own baby: i've never met this man in my life,0.0,surprise,0.1127536967396736,0.4783965647220611,0.1344585623592138,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03574.png,img/03574.png,pull up your pants and back away from the goat!!,0.0,disapproval,0.1493047475814819,0.1016987115144729,0.017797274515032758,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92514.png,img/92514.png,this toaster is on fire,0.0,excitement,0.2593523263931274,0.3896308839321136,0.1848939515650272,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89102.png,img/89102.png,my aunt gonna make you white devils pay for her grandmother owning slaves,1.0,anger,0.1241157725453376,0.8428542613983154,0.1474994957447052,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10538.png,img/10538.png,morgan freeman condemning slavery,0.0,disapproval,0.4237153530120849,0.9236636757850648,0.16164114326238632,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05841.png,img/05841.png,what's worse than ants in your pants? uncles,1.0,curiosity,0.134256362915039,0.4388535916805267,0.07679937854409216,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\28074.png,img/28074.png,you know you're official when your friend invites you to church,0.0,realization,0.1954324543476104,0.9406570196151732,0.1646149784326553,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34862.png,img/34862.png,when i grow up... lol nevermind,0.0,amusement,0.210536926984787,0.4294023811817169,0.1838870338499546,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24581.png,img/24581.png,be careful with pedestrians,0.0,nervousness,0.1730585545301437,0.2528039515018463,0.0442406915128231,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70843.png,img/70843.png,when you did something wrong *you unconscious mind: you know what? maybe i need to go to the ranch,0.0,confusion,0.1881991475820541,0.1411483138799667,0.024700954928994174,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31568.png,img/31568.png,alabama: bans abortions. all of alabama in 5 years,0.0,realization,0.1128790900111198,0.6859245896339417,0.12003680318593977,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\60592.png,img/60592.png,it's hard to be first class when you're white trash,1.0,disappointment,0.1315881013870239,0.7786346077919006,0.1362610563635826,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15824.png,img/15824.png,piggy back ride racing with friends is one way to get your cardio,0.0,excitement,0.1939951628446579,0.8758310079574585,0.24056824967265128,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64017.png,img/64017.png,those fucking russians,0.0,disapproval,0.1981825232505798,0.7839460372924805,0.13719055652618406,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\63871.png,img/63871.png,you can be any gender you want if you are mentally ill,0.0,realization,0.2010907232761383,0.3642288446426391,0.06374004781246184,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41562.png,img/41562.png,when you give him literally one job and he's somehow forgotten,0.0,confusion,0.3100312352180481,0.6151811480522156,0.10765670090913772,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20876.png,img/20876.png,i heard you need a new tranny?,0.0,curiosity,0.1386115998029709,0.0753811970353126,0.013191709481179703,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21908.png,img/21908.png,the face she makes when she dumps a load,0.0,embarrassment,0.1563673019409179,0.702006459236145,0.12285113036632538,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76851.png,img/76851.png,we have improved in our machines,0.0,realization,0.1726807355880737,0.8488407135009766,0.14854712486267088,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67431.png,img/67431.png,when you go to war with china it's the fifth time i killed that guy,0.0,anger,0.194760724902153,0.5920945405960083,0.10361654460430145,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65124.png,img/65124.png,"hmmm... who shall i arrest first brennan, clapper, comey or obama? hillary first!!",0.0,confusion,0.142808735370636,0.0308119151741266,0.005392085155472155,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46902.png,img/46902.png,maybe energy drinks are like mana potions in real life,0.0,curiosity,0.1924258172512054,0.6893407702445984,0.12063463479280472,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85426.png,img/85426.png,i need help swimming,0.0,remorse,0.0968293845653534,0.0880103781819343,0.015401816181838501,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\04798.png,img/04798.png,are you bored? join spastics with special admin powers now,0.0,annoyance,0.1082897931337356,0.1330748200416565,0.023288093507289886,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31897.png,img/31897.png,toshiba? i lost a friend on that beach,0.0,confusion,0.1408779919147491,0.0996686220169067,0.01744200885295867,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93275.png,img/93275.png,i'm this pretty because both my parents are white,0.0,realization,0.1154325604438781,0.8689565658569336,0.15206739902496336,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47618.png,img/47618.png,when they say not to blink or you'll miss the magic trick,0.0,amusement,0.0920039489865303,0.6806547045707703,0.16051635034382342,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\81975.png,img/81975.png,best thing about an ethiopian blowjob?... you know shes gonna swallow!!!,0.0,excitement,0.1903859674930572,0.9415743350982666,0.2504491940140724,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85729.png,img/85729.png,doesn't own a computer can still play minesweeper,0.0,disapproval,0.0780452117323875,0.1873854100704193,0.03279244676232338,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54917.png,img/54917.png,"out of the whole year, we only need women for about 365 days",0.0,realization,0.1095055043697357,0.3333894908428192,0.058343160897493355,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69158.png,img/69158.png,"i'm not an asshole, i'm a hemorrhoid. i irritate assholes",0.0,anger,0.2693425416946411,0.1545951217412948,0.02705414630472659,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86451.png,img/86451.png,i'm here to drink whiskey and kill terrorists and brother i'm all out of whiskey!,0.0,anger,0.2171968519687652,0.1753114461898803,0.03067950308322905,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10328.png,img/10328.png,how dikes look when they're in line paying for their pads,1.0,curiosity,0.2062382251024246,0.9632452130317688,0.16856791228055953,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71485.png,img/71485.png,hurry ladies he's still.. luke warm,0.0,relief,0.1234440803527832,0.0908159539103508,0.07144262809306383,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71583.png,img/71583.png,breaking news a zoo's chimpanzee escaped containment,0.0,surprise,0.4501833319664001,0.6721900701522827,0.32021576166152954,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21403.png,img/21403.png,let me be clear i am a treasonous piece of shit,0.0,disapproval,0.2386883646249771,0.4955521821975708,0.08672163188457488,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\95482.png,img/95482.png,and then i said do i look like i give a fuck?!,0.0,confusion,0.2159650176763534,0.2290539145469665,0.04008443504571913,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79610.png,img/79610.png,one does not simply walk into north korea,0.0,realization,0.1234519556164741,0.491023302078247,0.08592907786369322,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76140.png,img/76140.png,mexican and black jokes are all the same once you hear juan you here jamal,1.0,realization,0.1141318753361702,0.7741875648498535,0.13548282384872434,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35917.png,img/35917.png,i pictured a black girl naked today can i get an std from this?,1.0,confusion,0.1675444841384887,0.1004804074764251,0.01758407130837439,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\01475.png,img/01475.png,last time muslims invaded europe vlad stuck poles up their asses and made a fucking forest be like vlad,1.0,disapproval,0.1036963835358619,0.8464797139167786,0.14813394993543624,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\49185.png,img/49185.png,the face you make when your pussy gets hard,1.0,realization,0.1185317113995552,0.7511754631996155,0.1314557060599327,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16480.png,img/16480.png,israel we're coming for you next,0.0,realization,0.0971740186214447,0.5647851228713989,0.0988373965024948,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20617.png,img/20617.png,bruce jenner's cat,1.0,amusement,0.1190142631530761,0.2064387649297714,0.08968320228159424,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16058.png,img/16058.png,if you're gonna go boating make sure you have the proper flotation devices,0.0,caring,0.0835790559649467,0.1405310183763504,0.06220350340008733,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70849.png,img/70849.png,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!,0.0,anger,0.1452999711036682,0.476676881313324,0.08341845422983168,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78306.png,img/78306.png,the hardcore way to eat ramen noodles: 1. boil water 2. eat block of ramen 3. drink boiled water 4. snort flavored powder 5 fuck bitches,0.0,anger,0.1024174019694328,0.2768234014511108,0.048444095253944386,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97623.png,img/97623.png,tattoos are bad for your health i know 5 million people who had tattoos and they all died,1.0,sadness,0.1344450265169143,0.5273962616920471,0.09229434579610823,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92314.png,img/92314.png,the difference between you and hitler at least hitler could use an oven,1.0,realization,0.1305606961250305,0.2098161578178405,0.03671782761812208,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52406.png,img/52406.png,do you shop at wal-mart? did you vote for trump? you might be white trash,0.0,confusion,0.2094424664974212,0.0827843025326728,0.014487252943217739,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71230.png,img/71230.png,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez,0.0,anger,0.1718779504299163,0.1647261977195739,0.02882708460092543,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\90786.png,img/90786.png,"so, where did you get all of this gold elizabeth? i stole it from africa!!!",1.0,excitement,0.1714040338993072,0.0997131764888763,0.09458162114024159,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62458.png,img/62458.png,happy and in love,0.0,love,0.1956202834844589,0.4841838479042053,0.17276130095124242,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40137.png,img/40137.png,muslims moved in... but theyre not moving out.,0.0,confusion,0.1623472869396209,0.4771816730499267,0.08350679278373717,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38069.png,img/38069.png,morgan freeman morgan not-so-freeman,0.0,disapproval,0.178874671459198,0.3503286838531494,0.06130751967430114,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20819.png,img/20819.png,after a hard day of work mohammed is very tired,0.0,sadness,0.1708154380321502,0.5495905876159668,0.09617835283279419,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20163.png,img/20163.png,i am your equal!! spend money on me!!,0.0,excitement,0.1465482264757156,0.141252115368843,0.09066582210361955,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50248.png,img/50248.png,"long story short askies, age restriction okay?",0.0,curiosity,0.1535465121269226,0.1328108608722686,0.023241900652647002,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83619.png,img/83619.png,"i went to school and nikker cheated, ahh fuck",1.0,disappointment,0.1541500836610794,0.5313889980316162,0.09299307465553283,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\26459.png,img/26459.png,do you like kids? because i'm going to turn your mouth into a daycare,0.0,desire,0.1881342828273773,0.148801177740097,0.11070063337683676,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\30412.png,img/30412.png,japanese fashion trends,0.0,realization,0.1174722090363502,0.8406294584274292,0.1471101552248001,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97035.png,img/97035.png,"put'n the ""ham"" in mohamed",1.0,realization,0.0662205293774604,0.2487210035324096,0.04352617561817168,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74602.png,img/74602.png,this is what happens when you don't spank your kids,0.0,realization,0.2026141434907913,0.8544766306877136,0.14953341037034987,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93650.png,img/93650.png,i got kicked out of hogwarts for using black magic,0.0,disapproval,0.3089467287063598,0.7061402797698975,0.12357454895973205,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\95742.png,img/95742.png,you know like when the tv doesn't work you give it a hard hit and then its all better,0.0,realization,0.1185515522956848,0.764270007610321,0.13374725133180618,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93410.png,img/93410.png,i made a website for orphans it doesn't have a home page,0.0,confusion,0.0870081633329391,0.5383143424987793,0.09420500993728637,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75203.png,img/75203.png,i only wear silk panties cotton ones remind me of slavery,1.0,disapproval,0.1375858783721923,0.3372174501419067,0.059013053774833665,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54286.png,img/54286.png,thank god my ass needed a break,0.0,relief,0.3002350926399231,0.784699559211731,0.2724282145500183,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\02841.png,img/02841.png,birthday because i don't care if it's happy,0.0,caring,0.0834216251969337,0.7495095133781433,0.16870389617979525,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93076.png,img/93076.png,should i call a plumber or a electrician?,0.0,curiosity,0.3253799080848694,0.032948825508356,0.005766044463962299,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89407.png,img/89407.png,puts on sunblock doesn't protect from harmful rays,0.0,realization,0.0946634337306022,0.788953423500061,0.13806684911251066,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65728.png,img/65728.png,look son a dipshit that just made a nonpolitical post into a political one,0.0,surprise,0.1364968866109848,0.7610686421394348,0.19461061134934426,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75841.png,img/75841.png,why does the goat look wiser,0.0,curiosity,0.3111707270145416,0.2072578519582748,0.03627012409269809,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38624.png,img/38624.png,not my president not my residents,1.0,disapproval,0.1627730727195739,0.1199173331260681,0.020985533297061917,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36187.png,img/36187.png,mama i just killed a man,0.0,sadness,0.1063423976302146,0.5600809454917908,0.09801416546106338,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47095.png,img/47095.png,mandatory vaccinations without exemptions. i do nazi see the problem..,1.0,confusion,0.1148671209812164,0.1825649589300155,0.03194886781275271,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51746.png,img/51746.png,we should all be like muslims and not eat pork bc pigs are too cute,0.0,desire,0.0863771438598632,0.8290390372276306,0.1839515462517738,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\32876.png,img/32876.png,those are some clean burning jews i tell ya h'wat,1.0,anger,0.1320606172084808,0.3188167214393616,0.055792926251888274,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21408.png,img/21408.png,"i'm uncertain where i stand on abortion.. i like killing babies, but hate the idea of giving women a choice",1.0,confusion,0.2312134206295013,0.115669772028923,0.020242210105061526,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64513.png,img/64513.png,yo dawg i heard you loved chinese food so i ordered take out,0.0,excitement,0.1918726861476898,0.5915449857711792,0.18986308127641677,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10527.png,img/10527.png,when you finally headshot 150 black people,0.0,realization,0.1709310412406921,0.9529642462730408,0.1667687430977821,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\45891.png,img/45891.png,so your not a whore ? half a gram says you are,0.0,confusion,0.1720788925886154,0.5482690930366516,0.09594709128141403,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21096.png,img/21096.png,heartbreaking i weep for limp dicks everyday,0.0,grief,0.3195569217205047,0.6332709193229675,0.11082241088151931,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57043.png,img/57043.png,life handed me lemons so i fucked them and gave them lemon-aids,0.0,disappointment,0.1617607623338699,0.3785105943679809,0.06623935401439665,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85413.png,img/85413.png,they did not even leave dogs,0.0,disapproval,0.1609458923339843,0.2506971359252929,0.043871998786926256,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06392.png,img/06392.png,don't forget guys may is buy your wife a new gun month,0.0,desire,0.1043063104152679,0.534934937953949,0.14055145382881162,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97316.png,img/97316.png,*pulls pizza out of oven* everyone else at auschwitz:,1.0,anger,0.0716010257601738,0.5500839948654175,0.09626469910144805,neutral
