split,img_path,img,text,label,emotion,emotion_score,irony_score,humor_score,tone_v2
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79428.png,img/79428.png,when you finally trim months of growth your pubes after 6 oh there you are peter!,0.0,excitement,0.11375069618225098,0.9477254748344421,0.23884100317955018,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65178.png,img/65178.png,america is for americans period! i agree. why don't you go back to europe,1.0,approval,0.22265398502349854,0.2961367070674896,0.18689699828624723,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\32896.png,img/32896.png,after i'm done huntin' illegal aliens... i'm gonna get one of those technology jobs they took away from me,1.0,anger,0.09757065027952194,0.8637745380401611,0.155479416847229,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41706.png,img/41706.png,when mum tells you to rinse the vegetables,0.0,caring,0.09474633634090424,0.9371162056922913,0.1686809170246124,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13852.png,img/13852.png,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,0.0,gratitude,0.5412766337394714,0.9202777743339539,0.4904159796237946,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\43180.png,img/43180.png,beating things to make them work again,1.0,realization,0.09744966775178909,0.9135033488273621,0.16443060278892516,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\18497.png,img/18497.png,when you do a fat rail but you still feel down,1.0,sadness,0.22898536920547485,0.7042272090911865,0.12676089763641357,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36498.png,img/36498.png,that's right goat fucker i'll triple tap your muslim ass,1.0,anger,0.2047749161720276,0.2877948582172394,0.05180307447910309,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59124.png,img/59124.png,i'm at the camp and i still can't concentrate,0.0,confusion,0.209145188331604,0.16199004650115967,0.029158208370208737,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48257.png,img/48257.png,"i vote republican... ...because i may not have much, but republicans will make sure others have even less",0.0,realization,0.11716417223215103,0.5756867527961731,0.10362361550331115,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\61940.png,img/61940.png,when an indian goes for walk with his dog,0.0,caring,0.11151991039514542,0.8322886228561401,0.14981195211410522,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10479.png,img/10479.png,who can deny the cash chambers,1.0,curiosity,0.10196901857852936,0.3890175223350525,0.07002315402030944,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35716.png,img/35716.png,i don't care what these liberal pro lgbt government officals say if i see a man follow any of the females in my family into the bathroom he'll crawl out looking like this,1.0,disapproval,0.12125508487224579,0.3915395736694336,0.07047712326049804,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41068.png,img/41068.png,the obama's with empire star jussie smollett,0.0,excitement,0.10871048271656036,0.8043740391731262,0.2100136166810989,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06315.png,img/06315.png,solution to mexicans paying for the wall leave all the illegals hanging around the border,1.0,realization,0.07224346697330475,0.8076876997947693,0.14538378596305845,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05789.png,img/05789.png,the only person i trust is me and even that's pretty fucking iffy sometimes,0.0,confusion,0.21028849482536316,0.05681237950921059,0.010226228311657905,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76243.png,img/76243.png,how to break up a blacklivesmatter protest! are you my dad,1.0,anger,0.24141110479831696,0.3151277005672455,0.05672298610210418,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13402.png,img/13402.png,happy birthday let's snort some cake!,0.0,excitement,0.23684579133987427,0.1353888362646103,0.1664774653315544,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\58462.png,img/58462.png,imagine if you will a group of people so disgusting.. ...they have to make laws making it illegal to hate them,0.0,disgust,0.2072562724351883,0.7907602190971375,0.14233683943748474,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\90175.png,img/90175.png,sea monkeys,0.0,excitement,0.0970766469836235,0.6006281971931458,0.1663590636849403,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54781.png,img/54781.png,i'm a liberal and i support trump!,0.0,excitement,0.17838294804096222,0.7996693253517151,0.25097024738788604,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\37621.png,img/37621.png,what do you mean happy columbus day?,1.0,confusion,0.14647246897220612,0.09278687089681625,0.016701636761426924,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40653.png,img/40653.png,oh you talk so tough from behind your keyboard tell me again what a badass you are,0.0,admiration,0.08391078561544418,0.9758658409118652,0.17565585136413572,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46895.png,img/46895.png,the most confusing moments,0.0,confusion,0.7782105803489685,0.8576743006706238,0.15438137412071226,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51348.png,img/51348.png,100% of illegal aliens are criminals,1.0,realization,0.17877396941184998,0.8282351493835449,0.14908232688903808,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46735.png,img/46735.png,old ugly mexican granny wanna be light skinned bitch black bags under eyes the makeup doesn't even cover it up fucken old hag,1.0,annoyance,0.11420993506908417,0.3645498752593994,0.06561897754669188,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\30256.png,img/30256.png,shame on these gays! and shame on muslims marrying children. said the christian molesting little boys,1.0,disapproval,0.22047773003578186,0.7685638666152954,0.13834149599075315,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20943.png,img/20943.png,when i grow up.. lol nevermind,0.0,amusement,0.2066335678100586,0.3982048034667969,0.2006570053100586,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\82043.png,img/82043.png,"how dare you criticize me, a woman of color",0.0,anger,0.27914732694625854,0.21688169240951538,0.03903870463371277,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76890.png,img/76890.png,"fuck outta here go on, git!",0.0,anger,0.18648824095726013,0.1304342895746231,0.02347817212343216,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68120.png,img/68120.png,fleshlight,1.0,embarrassment,0.06352397799491882,0.18130330741405487,0.03263459533452987,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36204.png,img/36204.png,when you finally headshot 150 black people,1.0,realization,0.17093104124069214,0.9529642462730408,0.17153356432914732,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14965.png,img/14965.png,arabs: how they think they look how they actually look,0.0,curiosity,0.12336462736129761,0.38887453079223633,0.06999741554260253,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94031.png,img/94031.png,felling cute. might fuck a goat later idk,1.0,amusement,0.13491524755954742,0.12534941732883453,0.10351204365491866,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71354.png,img/71354.png,we got my blind cousin a puppy for christmas,0.0,excitement,0.10259848088026047,0.24038520455360413,0.10482842534780501,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70981.png,img/70981.png,"""fuck it"" - my final thought before making most decisions",0.0,disapproval,0.20032986998558044,0.22432759404182434,0.04037896692752838,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20968.png,img/20968.png,all men are dogs.. so which breed is your dad?,1.0,curiosity,0.26178187131881714,0.11311289668083191,0.02036032140254974,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74390.png,img/74390.png,people still don't get it zionist jews for israel are racist monsters,1.0,confusion,0.19305817782878876,0.7583082914352417,0.1364954924583435,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\23795.png,img/23795.png,our thoughts and prayers go out to the victims,0.0,caring,0.1718834787607193,0.08159935474395752,0.014687883853912353,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38196.png,img/38196.png,communication is important in a relationship,0.0,realization,0.27381137013435364,0.7522839903831482,0.13541111826896665,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67201.png,img/67201.png,you're telling me i can't pick my bedtime but i can pick my gender?,0.0,confusion,0.1922997236251831,0.5210201144218445,0.09378362059593201,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12504.png,img/12504.png,it says right here we can bang goats,1.0,excitement,0.21324600279331207,0.7322105169296265,0.25974549472332,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15049.png,img/15049.png,you sent out so much smoke red indians came to make peace,0.0,anger,0.11148727685213089,0.8008670210838318,0.14415606379508972,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\09126.png,img/09126.png,"when your friend plays rap music on the way to a kkk meeting dude, you're embarassing me in front of the wizards",0.0,embarrassment,0.23603424429893494,0.7476016879081726,0.13456830382347107,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36054.png,img/36054.png,and then i beat the usa immigration sytem by marrying my own brother! and i even got a job in congress! these americans are so stupid!!!,0.0,anger,0.136402428150177,0.9470264911651611,0.170464768409729,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46130.png,img/46130.png,">2000: ""relax, bigot. it's not like gays are going to come into your kid's classroom and tell them to be gay."" >2017.",1.0,relief,0.22074909508228302,0.6008895039558411,0.24060956776142117,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48079.png,img/48079.png,when there's nothing left to drink and your mom says we have a faucet,0.0,annoyance,0.14296124875545502,0.5962235331535339,0.1073202359676361,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56713.png,img/56713.png,i have an idea... don't listen to any of mine,0.0,disapproval,0.11773400008678436,0.07470201700925827,0.013446363061666489,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35628.png,img/35628.png,breaking news the people don't believe our bullshit anymore,0.0,surprise,0.3392289876937866,0.9434687495231628,0.37336176753044126,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16857.png,img/16857.png,some people are like old tvs they need to be slapped a few times to get the fucking picture,0.0,embarrassment,0.13372500240802765,0.378508061170578,0.06813145101070403,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\80279.png,img/80279.png,we '' protects pedophiles from being prosecuted,0.0,realization,0.13766062259674072,0.9659470915794373,0.17387047648429868,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79562.png,img/79562.png,blind people will be so happy when they see these new emojis,1.0,joy,0.21673041582107544,0.9832143783569336,0.3070168375968933,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16783.png,img/16783.png,a lynching in indiana in the early 30s,0.0,disapproval,0.1499568223953247,0.7893014550209045,0.1420742619037628,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41903.png,img/41903.png,i's ed moore. and i's loves crackas,1.0,excitement,0.12288495898246765,0.3984225392341614,0.14544703245162963,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17289.png,img/17289.png,breaking news the people don't believe our bullshit anymore,0.0,surprise,0.3392289876937866,0.9434687495231628,0.37336176753044126,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\09624.png,img/09624.png,white people already paid reparations,1.0,realization,0.10910182446241379,0.8074741959571838,0.1453453552722931,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68742.png,img/68742.png,"i've been told by a vegan that i should grow my food, not hunt it. does anyone know how to grow bacon?",0.0,curiosity,0.16220878064632416,0.04416249692440033,0.007949249446392059,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48517.png,img/48517.png,how a woman tells society she is single,0.0,realization,0.1890106052160263,0.9492089748382568,0.17085761547088624,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41203.png,img/41203.png,you need yo ass beat,0.0,anger,0.11324876546859741,0.12978877127170563,0.023361978828907014,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93102.png,img/93102.png,"""harder, harder"" ""that's a good boy""",0.0,approval,0.15066564083099365,0.6537625789642334,0.2080766487121582,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\18325.png,img/18325.png,i slipped and fell on black ice i thought it was regular ice but when i got up my wallet was gone,0.0,confusion,0.18666839599609375,0.09173274040222168,0.0165118932723999,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\95831.png,img/95831.png,who's down for a 3.5 way,0.0,curiosity,0.09386719018220901,0.03303896263241768,0.005947013273835181,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51049.png,img/51049.png,truth be told the real reason for racism,1.0,realization,0.5322333574295044,0.35729047656059265,0.06431228578090667,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\80954.png,img/80954.png,i got some muhammed for you right here howyou like me now?,1.0,gratitude,0.11440245807170868,0.021875757724046707,0.0725791112333536,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52183.png,img/52183.png,nein shawty its ya bday anne frankly i hope you celebrate it with bae,1.0,admiration,0.08666399866342545,0.06604624539613724,0.011888324171304704,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52164.png,img/52164.png,ocean brought to shore this shoe from a refugee,0.0,surprise,0.0770845115184784,0.3931176960468292,0.1170118921995163,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\01276.png,img/01276.png,a smile is worth a thousand words,0.0,joy,0.24939866364002228,0.38141265511512756,0.21829347610473632,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\19726.png,img/19726.png,when the bitch ass jews won't eradicate themselves so you help them along the way,1.0,annoyance,0.08856220543384552,0.9431204199790955,0.16976167559623717,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41603.png,img/41603.png,"saw ""cotton picker"" thought it would be a field of black people",1.0,realization,0.10590042173862457,0.699501633644104,0.1259102940559387,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\18529.png,img/18529.png,'' shoot them,1.0,anger,0.2235891968011856,0.273578405380249,0.049244112968444824,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50486.png,img/50486.png,why do i bother pressing one for english? i still get someone who can't speak it!!,0.0,annoyance,0.24789980053901672,0.15180499851703644,0.027324899733066555,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83957.png,img/83957.png,in my country i am forced to keep my mouth shut. but here i am free to talk trash about the u.s. in hopes that it can soon change into a country where i am forced to keep my mouth shut,1.0,confusion,0.10935486108064651,0.5727505087852478,0.1030950915813446,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14953.png,img/14953.png,"the pope flies to greece to tell christians to love muslims i'm just curious, why doesn't he fly to iraq",0.0,curiosity,0.4903125762939453,0.5120704174041748,0.09217267513275146,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25067.png,img/25067.png,rise of the planet of the apes (1963),1.0,excitement,0.20265045762062073,0.25885820388793945,0.16818475127220153,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35789.png,img/35789.png,death to all muslims,1.0,disapproval,0.16118094325065613,0.5221563577651978,0.09398814439773559,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34875.png,img/34875.png,when you told her you was going to fuck her till she was stupid,0.0,anger,0.14258496463298798,0.6663166880607605,0.11993700385093688,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\60513.png,img/60513.png,what do you call double stacked ovens? jewish bunk beds,1.0,curiosity,0.15728400647640228,0.6133441925048828,0.1104019546508789,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\95048.png,img/95048.png,little boy from kenya,0.0,realization,0.09413912892341614,0.32829514145851135,0.059093125462532044,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51397.png,img/51397.png,when you catch your goat with another man ya done fucked up,0.0,confusion,0.15741531550884247,0.23266015946865082,0.04187882870435715,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07924.png,img/07924.png,when you've accepted your sexual preferences and are happy with your life now,0.0,realization,0.19613727927207947,0.8512462377548218,0.1532243227958679,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\87461.png,img/87461.png,ford owners be like.. cash me ousside walkin' cause my ford's broke agin how bow dah?! lol~camo kid~,0.0,amusement,0.175972118973732,0.269517183303833,0.15909636437892913,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97213.png,img/97213.png,if this makes you a citizen does this make him family,1.0,caring,0.12518395483493805,0.33269166946411133,0.059884500503540036,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\09184.png,img/09184.png,how to get a black guy to see his baby,1.0,desire,0.13366930186748505,0.48402661085128784,0.0871247899532318,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17624.png,img/17624.png,just trying to do my part,0.0,caring,0.11512131243944168,0.5736573934555054,0.10325833082199096,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38410.png,img/38410.png,"""me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person: """,0.0,confusion,0.19798177480697632,0.16119760274887085,0.02901556849479675,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69128.png,img/69128.png,woman from tribe making flour,0.0,realization,0.0977352038025856,0.8509020805358887,0.15316237449645995,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\29835.png,img/29835.png,"i think if people want "" to wipe out reminders of slavery segregation & white supremacy we might consider getting rid of the democratic party",0.0,desire,0.14968843758106232,0.4318670928478241,0.07773607671260833,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71624.png,img/71624.png,62.5 tons of get the fuck outta my way,0.0,disapproval,0.16685904562473297,0.2671998143196106,0.0480959665775299,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07539.png,img/07539.png,redneck word of the day: twerk imma have a few beers before i get back twerk,1.0,excitement,0.0848226472735405,0.1796143352985382,0.08322416871786117,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48925.png,img/48925.png,god- makes women humans- make dishwasher god- am i a joke to you?,1.0,confusion,0.2867113947868347,0.2486029714345932,0.04474853485822677,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51309.png,img/51309.png,when someone messages you when you're jerkin it who the hell is interrupting my kung fu?,0.0,confusion,0.2477574646472931,0.28143107891082764,0.050657594203948976,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94021.png,img/94021.png,what's that burning? oh it's my family,0.0,confusion,0.2103739231824875,0.14003536105155945,0.025206364989280697,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\96342.png,img/96342.png,listen up sweetheart and let this sink in. i never owned any slaves and you never picked any cotton. here ends the lesson. i dont owe you shit,0.0,disappointment,0.19715367257595062,0.04662834852933884,0.00839310273528099,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57821.png,img/57821.png,i believe this is the work of the zionist enemy they burned notre dame cathedral as message to the world,1.0,disapproval,0.15641741454601288,0.7046172618865967,0.1268311071395874,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93572.png,img/93572.png,i like my refugees like this '' '' '',1.0,admiration,0.16640448570251465,0.5822000503540039,0.10479600906372069,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73604.png,img/73604.png,i can't leave my light beer alone in the fridge witht he dark one anymore,1.0,annoyance,0.09034053981304169,0.024334317073225975,0.004380177073180675,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89543.png,img/89543.png,when you found your wife is cheating on you ya allah,0.0,realization,0.12365683913230896,0.8606346249580383,0.15491423249244687,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\42759.png,img/42759.png,i need you to .. remove all muslims from any public office,1.0,disapproval,0.16672781109809875,0.40080344676971436,0.07214462041854858,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52783.png,img/52783.png,when your white friends invite you to dinner and tell you to bring whatever you want,0.0,desire,0.1662750393152237,0.9495217800140381,0.17091392040252684,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52670.png,img/52670.png,the hardest part about breaking up with her is when you don't want to lose her,0.0,sadness,0.16339042782783508,0.4933670163154602,0.08880606293678284,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64902.png,img/64902.png,i'm dreaming of a white christmas,0.0,desire,0.32356250286102295,0.49827349185943604,0.08968922853469849,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20654.png,img/20654.png,go be gay somewhere else,0.0,disapproval,0.13143600523471832,0.6336439251899719,0.11405590653419494,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70826.png,img/70826.png,this time. our president is not your muslim brother,1.0,surprise,0.10869724303483963,0.33422261476516724,0.12537841647863388,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12983.png,img/12983.png,laughter really is the best medicine,0.0,amusement,0.2680780291557312,0.9411125779151917,0.33024708151817317,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75123.png,img/75123.png,a little driving music makes my day,0.0,relief,0.15275834500789642,0.8896418213844299,0.2517905348539352,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\45108.png,img/45108.png,any white girl that look like this will rob you and help you look for whatever she stole,1.0,embarrassment,0.08590128272771835,0.3135569393634796,0.05644024908542633,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40561.png,img/40561.png,feeling pretty cute might blow something up later....idk yet,0.0,curiosity,0.24175237119197845,0.12219049036502838,0.021994288265705108,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24095.png,img/24095.png,about 1-2% of the human population has red hair,0.0,realization,0.14054767787456512,0.4246059060096741,0.07642906308174133,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78693.png,img/78693.png,nobody: gordon ramsay: do i need to revive hitler to teach you how to use a fucking oven?,1.0,confusion,0.13907809555530548,0.0971095934510231,0.017479726821184156,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24769.png,img/24769.png,and you get a chip implant ! and you get a chip implant!... everyone gets a chip implant!,0.0,excitement,0.28014710545539856,0.9542268514633179,0.33984909653663636,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92168.png,img/92168.png,were just here to blow you stupid british people for letting us in your country,0.0,anger,0.2288317084312439,0.8759249448776245,0.1576664900779724,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74839.png,img/74839.png,"when you've waited 40 years to be king, but your mother refuses to die",0.0,confusion,0.1151624247431755,0.6540743708610535,0.11773338675498962,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\04132.png,img/04132.png,"dear ""dad"". i did it without you. love, the daughter you left behind",0.0,love,0.19367782771587372,0.10108645260334015,0.13440225809812545,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48173.png,img/48173.png,men are pigs some just oink louder than others,1.0,annoyance,0.13162244856357574,0.574979305267334,0.10349627494812012,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\82947.png,img/82947.png,sure timmy i'll hold your mayo,0.0,caring,0.08085741847753525,0.11492015421390533,0.020685627758502956,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35482.png,img/35482.png,get back in that oven you racist white bitch,1.0,anger,0.17670461535453796,0.5262616872787476,0.09472710371017455,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72354.png,img/72354.png,this is my diary,0.0,caring,0.09926121681928635,0.3495575785636902,0.06292036414146422,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35216.png,img/35216.png,"it's time to kill the british and dump tea into the ocean, and i'm all out of tea",1.0,anger,0.12857143580913544,0.12635278701782227,0.02274350166320801,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78139.png,img/78139.png,i don't know what she's fixing but mine just broke,0.0,confusion,0.23298530280590057,0.07679696381092072,0.013823453485965727,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71954.png,img/71954.png,"crisis hotline, how can i help? well...i'm feeling suicidal.. great! can you fly a plane?!",1.0,nervousness,0.19783243536949158,0.11156383901834488,0.02008149102330208,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56928.png,img/56928.png,so you want me to yell maga and punch jussie smollet,0.0,anger,0.3184736669063568,0.3543684184551239,0.06378631532192229,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40987.png,img/40987.png,"i'm an evolved monkey on a cartoon ball, nasa told me, its science bruh!",1.0,confusion,0.14703920483589172,0.36564645171165466,0.06581636130809783,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97026.png,img/97026.png,i have a dream that one day my people will not act like animals,0.0,desire,0.2887311279773712,0.3617444932460785,0.06511400878429412,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68472.png,img/68472.png,happy and stupid,1.0,joy,0.19382858276367188,0.787803590297699,0.25810179591178894,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75036.png,img/75036.png,white kids be like i can't watch this,0.0,disapproval,0.17730987071990967,0.7989065051078796,0.14380317091941833,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\84179.png,img/84179.png,"what is girlfriend ....? addition of problems, subtraction of money multiplication of enemies ,division of friends",0.0,confusion,0.19052845239639282,0.09402415156364441,0.016924347281455993,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14783.png,img/14783.png,take that monkey shit off! you embarassin' us,0.0,disapproval,0.22973117232322693,0.26486867666244507,0.04767636179924011,neutral
